,review_scores_accuracy,review_scores_accuracy,review_scores_location,host_total_listings_count,number_of_reviews,latitude,longitude,availability_60,availability_30,bedrooms,calculated_host_listings_count_entire_homes,accommodates,calculated_host_listings_count_private_rooms,minimum_nights,number_of_reviews_l30d,availability_90,beds,review_scores_rating,maximum_nights,review_scores_cleanliness,review_scores_communication,host_listings_count,review_scores_checkin,availability_365,number_of_reviews_ltm,review_scores_value,calculated_host_listings_count
6157,4.78,4.78,4.81,2.0,27.0,19.45011,-99.13444,16,9,2.0,2.0,4.0,0.0,1.0,5.0,39,3.0,4.7,1125,4.67,4.92,2.0,4.86,307,10.9,4.71,2.0
6158,4.88,4.88,4.9,1.0,24.0,19.42719,-99.14802,14,0,1.0,1.0,2.0,0.0,1.6,0.0,44,1.0,4.58,7,4.88,4.88,1.0,5.0,44,3.0,4.5,1.0
6159,4.91,4.91,4.92,12.0,65.0,19.425030088195804,-99.15690677605754,37,23,2.0,5.0,4.0,0.0,2.0,0.0,67,2.0,4.91,1125,4.98,4.92,6.0,4.92,314,27.0,4.85,5.0
6160,4.79,4.79,4.88,24.0,27.0,19.44502,-99.2073,42,22,1.0,1.0,2.0,0.0,1.0,0.9,72,1.0,4.81,1125,4.88,4.88,22.0,4.86,252,10.9,4.75,1.0
6161,4.87,4.87,4.77,2.0,27.0,19.43505,-99.12931,18,11,1.0,1.0,2.0,0.0,1.0,4.0,35,1.0,4.81,1125,4.87,4.85,1.0,4.9,113,10.9,4.82,1.0
6162,4.793877426390403,4.793877426390403,4.845981243184297,2.0,0.0,19.44844,-99.20308,60,30,0.0,0.0,4.0,1.0,1.6,0.0,90,1.0,4.757116810608044,10,4.761881788440568,4.829862595419848,1.0,4.843370556161396,180,0.0,4.725268047982552,1.0
6163,4.87,4.87,4.95,1.0,38.0,19.41574296241753,-99.16891346203872,35,14,2.0,1.0,4.0,0.0,1.0,0.0,64,2.0,4.82,60,4.95,4.92,1.0,4.82,334,14.0,4.79,1.0
6164,5.0,5.0,5.0,2.0,17.0,19.37866,-99.18536,0,0,1.5696453569762017,0.0,1.0,2.0,1.6,0.0,0,1.9678361335646877,4.94,1125,4.76,5.0,2.0,5.0,0,0.0,5.0,2.0
6165,4.93,4.93,4.95,32.0,123.0,19.44596,-99.20277,45,15,1.0,2.5,3.0,0.0,2.0,0.0,75,2.0,4.82,1125,4.88,4.83,30.0,4.75,295,15.0,4.83,24.0
6166,4.92,4.92,5.0,7.0,27.0,19.414460017035022,-99.16978545482004,31,11,2.0,7.0,5.0,0.0,2.0,1.0,57,3.0,4.93,365,4.93,4.99,7.0,4.97,322,23.0,4.9,7.0
6167,5.0,5.0,5.0,3.0,10.0,19.37025,-99.13882,48,25,2.0,2.0,5.0,0.0,1.6,0.0,78,2.0,5.0,150,4.8,5.0,3.0,4.9,168,2.0,5.0,2.0
6168,4.793877426390403,4.793877426390403,4.845981243184297,3.0,0.0,19.3524,-99.16337,59,29,1.5696453569762017,0.0,1.0,1.0,1.6,0.0,89,1.0,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,364,0.0,4.725268047982552,1.0
6169,4.6,4.6,4.8,4.0,5.0,19.37216,-99.16297,5,5,1.0,0.0,1.0,2.0,1.0,0.0,29,1.0,4.8,1125,5.0,4.9,2.0,4.9,304,0.0,4.8,2.0
6170,4.95,4.95,5.0,1.0,74.0,19.41588,-99.16923,0,0,2.0,1.0,4.0,0.0,1.6,0.0,0,3.0,4.95,1125,4.95,4.97,1.0,4.92,237,7.0,4.92,1.0
6171,4.92,4.92,4.85,11.0,109.0,19.43474,-99.1333,45,17,1.0,11.0,4.0,0.0,2.0,2.0,75,1.6,4.92,40,4.97,4.94,11.0,4.96,344,36.0,4.83,11.0
6172,4.94,4.94,4.81,11.0,16.0,19.43484,-99.13391,41,19,1.0,11.0,4.0,0.0,2.0,0.0,69,1.6,4.88,40,4.94,4.94,11.0,4.94,331,9.0,4.75,11.0
6173,4.82,4.82,4.97,33.0,27.0,19.41747,-99.17771,34,12,1.0,9.0,2.0,1.0,2.0,1.0,64,1.0,4.85,365,4.86,4.8,21.0,4.83,338,44.0,4.85,10.0
6174,4.95,4.95,4.94,2.0,27.0,19.43646,-99.15004,22,8,3.0,1.0,6.0,0.0,2.0,2.0,50,3.0,4.89,1125,4.77,4.97,1.0,4.97,138,41.0,4.89,1.0
6175,4.78,4.78,5.0,4.0,9.0,19.3431,-99.17591,58,28,2.0,2.0,2.0,0.0,1.6,0.0,88,2.0,4.67,1125,5.0,4.78,4.0,4.78,363,2.0,4.78,2.0
6176,4.65,4.65,4.7,7.3,101.0,19.41326,-99.17305,43,17,3.0,2.5,2.9,0.0,3.0,2.0,72,1.6,4.63,1125,4.61,4.84,6.2,4.77,72,13.0,4.53,4.9
6177,4.77,4.77,4.8,11.0,27.0,19.43642,-99.15256,55,25,1.0,10.0,2.0,0.0,2.0,4.0,85,1.0,4.66,1125,4.74,4.8,10.0,4.82,174,52.0,4.62,10.0
6178,4.92,4.92,4.99,37.0,106.0,19.437642514844583,-99.19567962137856,50,28,3.0,6.0,6.0,0.0,1.0,0.0,80,1.6,4.86,365,4.93,4.97,26.0,4.92,349,30.0,4.85,6.0
6179,4.77,4.77,4.84,7.0,27.0,19.4073,-99.16172,13,6,1.0,5.0,2.0,0.0,1.0,1.0,43,1.0,4.6,45,4.66,4.91,5.0,4.92,133,5.0,4.61,5.0
6180,4.93,4.93,4.86,4.0,28.0,19.40199,-99.18358,0,0,3.0,1.0,4.0,0.0,1.0,0.0,0,3.0,4.93,45,4.89,4.96,4.0,4.96,0,0.0,4.93,1.0
6181,4.88,4.88,4.93,4.0,81.0,19.40493,-99.15977,31,19,1.0,3.0,2.0,0.0,2.0,0.0,40,1.0,4.93,1125,4.86,4.99,4.0,4.94,315,11.0,4.85,3.0
6182,4.793877426390403,4.793877426390403,4.845981243184297,3.0,0.0,19.38502,-99.13206,0,0,1.5696453569762017,0.0,6.0,0.0,1.6,0.0,0,1.9678361335646877,4.757116810608044,30,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6183,4.85,4.85,4.88,3.0,110.0,19.3417,-99.16032,0,0,1.0,0.0,2.0,3.0,1.0,0.0,0,1.0,4.84,1125,4.79,4.94,3.0,4.91,266,3.0,4.85,3.0
6184,4.793877426390403,4.793877426390403,4.845981243184297,7.0,0.0,19.4,-99.2,0,0,1.5696453569762017,0.0,2.0,0.0,1.0,0.0,0,1.9678361335646877,4.757116810608044,1125,4.761881788440568,4.829862595419848,2.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6185,4.82,4.82,4.9,16.0,27.0,19.4385,-99.14915,21,4,2.0,5.0,5.0,0.0,1.0,5.0,40,3.0,4.78,180,4.79,4.9,13.0,4.84,225,10.9,4.8,5.0
6186,4.86,4.86,4.88,2.0,27.0,19.34002,-99.1687,1,1,1.0,1.0,2.0,0.0,1.0,0.0,1,1.0,4.87,1125,4.91,4.93,1.0,4.93,1,27.0,4.78,1.0
6187,4.88,4.88,4.91,1.0,34.0,19.40234,-99.17975,0,0,1.0,0.0,2.0,1.0,2.0,0.0,0,1.0,4.94,30,4.91,4.94,1.0,4.82,267,8.0,4.85,1.0
6188,4.87,4.87,4.88,2.0,27.0,19.41469,-99.16566,32,18,3.0,1.0,6.0,0.0,2.0,0.0,51,3.0,4.87,1125,4.86,4.98,2.0,4.93,302,30.0,4.82,1.0
6189,4.83,4.83,4.78,4.0,41.0,19.34683,-99.19982,0,0,1.0,1.0,2.0,0.0,3.0,0.0,6,2.0,4.85,360,4.83,5.0,4.0,4.98,6,0.0,4.9,1.0
6190,4.9,4.9,4.78,7.0,27.0,19.43904,-99.2,46,21,1.0,1.0,2.0,0.7,1.0,0.9,76,1.0,4.84,5,4.92,4.91,7.0,4.91,76,10.9,4.83,7.0
6191,4.5,4.9,5.0,7.0,2.0,19.37334,-99.16511,0,0,1.5696453569762017,0.0,1.0,2.0,2.0,0.0,0,1.9678361335646877,5.0,1125,5.0,5.0,4.0,5.0,0,0.0,5.0,2.0
6192,4.76,4.76,4.92,2.0,25.0,19.39286,-99.16489,23,0,2.0,0.0,1.0,2.0,1.0,0.0,53,2.0,4.72,1125,4.52,4.88,2.0,4.92,328,0.0,4.68,2.0
6193,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.4,-99.17574,0,0,1.0,1.0,1.0,0.0,1.0,0.0,0,1.9678361335646877,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6194,4.78,4.78,4.7,1.0,27.0,19.43627,-99.12966,30,16,1.0,1.0,2.0,0.0,1.0,2.0,59,1.0,4.62,1125,4.75,4.9,1.0,4.73,149,38.0,4.69,1.0
6195,4.9,4.9,4.84,7.3,27.0,19.4008,-99.17656,51,23,1.0,2.5,3.0,0.0,1.0,2.0,81,2.0,4.82,1125,4.93,4.93,6.2,4.89,356,32.0,4.77,4.9
6196,3.88,4.9,5.0,3.0,8.0,19.4,-99.2,58,29,1.0,2.0,5.0,0.0,1.0,0.0,88,2.0,4.8,1125,4.8,4.9,2.0,4.63,88,0.0,4.8,2.0
6197,4.793877426390403,4.793877426390403,4.845981243184297,2.0,0.0,19.35937,-99.2,0,0,1.0,0.0,2.0,1.0,2.0,0.0,0,1.9678361335646877,4.757116810608044,30,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6198,4.88,4.88,4.97,21.0,66.0,19.3892,-99.17052,54,27,2.0,5.0,5.0,0.0,1.0,3.0,84,3.0,4.83,1125,4.85,4.97,17.0,4.94,174,21.0,4.76,5.0
6199,4.96,4.96,5.0,5.0,104.0,19.41526,-99.17213,19,10,0.0,0.0,2.0,4.0,2.0,2.0,46,2.0,4.94,180,5.0,4.99,4.0,4.98,306,30.0,4.88,4.0
6200,4.72,4.72,4.9,36.0,113.0,19.4354,-99.12885,48,25,1.0,2.5,3.0,0.0,1.0,0.0,78,2.0,4.62,1125,4.84,4.81,33.0,4.73,298,14.0,4.59,4.9
6201,4.83,4.83,4.91,6.0,27.0,19.40576362609864,-99.18094635009766,41,21,1.0,4.0,3.0,2.0,1.0,0.9,71,2.0,4.83,365,4.77,4.94,6.0,4.92,78,10.9,4.79,6.0
6202,5.0,5.0,5.0,17.0,1.0,19.41245,-99.17405,0,0,1.0,5.0,2.0,0.0,1.0,0.0,0,1.0,5.0,5,5.0,5.0,16.0,5.0,119,0.0,5.0,5.0
6203,4.78,4.78,4.9,7.3,32.0,19.362431,-99.2,54,24,2.0,2.5,4.0,0.0,2.0,0.0,84,2.0,4.78,1125,4.78,4.78,6.2,4.69,359,10.0,4.75,4.9
6204,4.67,4.67,4.67,2.0,9.0,19.4,-99.11827,0,0,1.0,0.0,1.0,2.0,1.0,0.0,0,1.0,4.78,1125,4.8,4.78,2.0,4.67,178,4.0,4.56,2.0
6205,4.73,4.73,4.93,3.0,30.0,19.36145,-99.19897,48,18,1.0,0.0,2.0,2.0,1.0,1.0,78,1.0,4.87,365,4.73,4.7,2.0,4.73,258,30.0,4.87,2.0
6206,4.8,4.8,4.69,36.0,27.0,19.43423,-99.12919,52,22,1.0,2.5,3.0,0.0,1.0,2.0,82,2.0,4.78,1125,4.88,4.86,33.0,4.93,302,36.0,4.72,4.9
6207,4.81,4.81,4.99,7.3,100.0,19.429848,-99.192482,43,20,1.0,2.5,2.0,0.0,1.0,1.0,73,1.0,4.74,365,4.82,4.8,6.2,4.86,348,21.0,4.73,4.9
6208,4.91,4.91,4.96,7.3,27.0,19.429848,-99.192482,56,26,1.0,2.5,2.0,0.0,1.0,3.0,86,1.0,4.78,365,4.84,4.91,6.2,4.89,361,16.0,4.76,4.9
6209,4.87,4.87,4.67,36.0,27.0,19.43514,-99.12925,49,26,1.0,2.5,3.0,0.0,1.0,0.0,79,2.0,4.79,1125,4.85,4.87,33.0,4.87,299,41.0,4.77,4.9
6210,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.39272,-99.17142,0,0,2.0,1.0,3.0,0.0,2.0,0.0,0,1.9678361335646877,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6211,4.84,4.84,4.79,36.0,27.0,19.43339,-99.14171,47,20,1.0,2.5,3.0,0.0,1.0,1.0,77,2.0,4.8,1125,4.91,4.85,33.0,4.83,297,46.0,4.8,4.9
6212,4.94,4.94,4.92,4.0,27.0,19.42656,-99.13428,19,7,2.0,3.0,4.0,0.0,2.0,3.0,49,2.0,4.92,730,4.89,4.9,3.0,4.96,49,38.0,4.88,3.0
6213,4.8,4.8,4.73,2.0,56.0,19.43286,-99.2086,51,29,1.0,1.0,2.0,0.0,3.0,0.0,81,2.0,4.77,360,4.84,4.95,2.0,4.95,266,3.0,4.73,1.0
6214,5.0,5.0,5.0,3.0,1.0,19.38082,-99.17235,59,29,1.0,0.0,1.0,3.0,1.0,0.0,89,1.0,5.0,50,5.0,5.0,3.0,5.0,364,0.0,5.0,3.0
6215,4.89,4.89,4.96,7.0,28.0,19.43169,-99.1708,26,8,2.0,7.0,4.0,0.0,1.0,2.0,50,2.0,4.86,365,4.82,4.71,7.0,4.79,82,20.0,4.71,7.0
6216,5.0,5.0,5.0,1.0,5.0,19.41344,-99.15884,0,0,1.4,1.0,2.9,0.0,1.0,0.0,0,1.9678361335646877,4.8,1125,4.6,4.6,1.0,5.0,0,0.0,4.8,1.0
6217,4.69,4.69,4.85,1.0,13.0,19.36263,-99.14713,0,0,2.0,1.0,4.0,0.0,2.0,0.0,0,1.9678361335646877,4.69,1125,4.62,4.85,1.0,4.92,0,0.0,4.69,1.0
6218,4.84,4.84,4.84,1.0,105.0,19.42644,-99.15365,42,23,1.0,1.0,4.0,0.0,1.0,4.0,69,3.0,4.71,1125,4.66,4.94,1.0,4.91,155,35.0,4.66,1.0
6219,1.67,4.9,4.9,3.0,3.0,19.38037,-99.17041,59,29,1.0,0.0,1.0,3.0,1.0,0.0,89,1.0,4.8,1125,4.8,4.9,3.0,4.9,179,0.0,4.8,3.0
6220,4.69,4.69,4.94,7.3,117.0,19.43293,-99.20122,56,29,1.0,0.0,4.0,0.7,1.0,2.0,86,2.0,4.68,1125,4.7,4.64,6.2,4.87,361,42.0,4.68,11.0
6221,4.52,4.52,4.9,1.0,60.0,19.4479,-99.14261,23,0,2.0,1.0,5.0,0.0,2.0,0.0,53,3.0,4.48,1125,4.8,4.9,1.0,4.63,328,1.0,4.42,1.0
6222,4.82,4.82,4.96,7.3,72.0,19.429848,-99.192482,0,0,1.0,2.5,3.0,0.0,1.0,0.0,23,1.0,4.82,365,4.65,4.89,6.2,4.94,298,0.0,4.76,4.9
6223,4.63,4.63,5.0,5.0,19.0,19.4237,-99.16448,59,29,1.0,0.0,1.0,3.0,1.0,0.0,88,1.0,4.63,45,4.47,4.74,3.0,4.89,88,0.0,4.47,3.0
6224,4.96,4.96,4.96,1.0,45.0,19.4327,-99.17168,57,27,1.0,1.0,3.0,0.0,2.0,0.0,86,2.0,5.0,30,4.96,4.98,1.0,4.93,86,6.0,4.96,1.0
6225,4.63,4.63,4.92,14.0,110.0,19.41186,-99.17595,46,23,1.0,4.0,2.0,0.0,2.0,1.0,64,2.0,4.64,90,4.62,4.87,4.0,4.76,327,33.0,4.53,4.0
6226,4.793877426390403,4.793877426390403,4.845981243184297,3.0,0.0,19.4,-99.13838,0,0,1.5696453569762017,0.0,2.0,1.0,1.6,0.0,0,1.9678361335646877,4.757116810608044,30,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6227,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.35818,-99.2,0,0,2.0,0.0,4.0,1.0,2.0,0.0,0,1.9678361335646877,4.757116810608044,2,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6228,4.78,4.78,5.0,7.3,18.0,19.40907,-99.17226,37,17,1.4,2.5,2.9,0.0,2.0,0.0,62,1.6,4.89,365,4.89,5.0,6.2,4.9,328,1.0,4.5,4.9
6229,4.793877426390403,4.793877426390403,4.845981243184297,3.0,0.0,19.37824,-99.17126,59,29,1.0,0.0,1.0,3.0,1.0,0.0,89,1.0,4.757116810608044,1125,4.761881788440568,4.829862595419848,3.0,4.843370556161396,179,0.0,4.725268047982552,3.0
6230,4.74,4.74,4.72,8.0,39.0,19.4,-99.18852,42,12,1.0,0.0,2.0,0.7,1.0,3.0,72,1.0,4.67,365,4.56,4.9,8.0,4.79,347,11.0,4.79,8.0
6231,5.0,5.0,4.93,6.0,14.0,19.47145,-99.19538,0,0,3.0,3.0,6.0,0.0,1.6,0.0,0,1.6,4.79,365,4.79,4.71,3.0,4.93,201,1.0,4.86,3.0
6232,5.0,5.0,5.0,1.0,6.0,19.36187,-99.1714,0,0,2.0,1.0,5.0,0.0,1.0,0.0,0,1.9678361335646877,5.0,40,5.0,4.9,1.0,5.0,0,0.0,5.0,1.0
6233,4.73,4.73,4.68,36.0,27.0,19.43515,-99.12788,51,27,1.0,2.5,2.0,0.0,1.0,2.0,81,1.0,4.63,1125,4.81,4.82,33.0,4.8,301,31.0,4.64,4.9
6234,4.91,4.91,4.93,7.3,44.0,19.39514,-99.17418,53,28,1.0,9.0,2.0,0.7,1.0,0.0,83,2.0,4.91,365,4.82,4.95,32.0,4.82,92,16.0,4.77,4.9
6235,4.62,4.62,4.9,2.0,21.0,19.44091,-99.17252,0,0,1.0,1.0,2.0,0.0,1.0,0.0,0,1.0,4.48,30,4.81,4.81,1.0,4.9,9,0.0,4.52,1.0
6236,4.9,4.9,4.72,4.0,27.0,19.43445,-99.12988,32,19,1.0,4.0,2.0,0.0,1.0,1.0,62,1.0,4.86,1125,4.89,4.88,4.0,4.84,337,39.0,4.83,4.0
6237,4.82,4.82,4.9,11.0,91.0,19.44096,-99.16488,21,3,1.0,4.0,3.0,0.7,2.0,2.0,51,1.0,4.8,1125,4.88,4.8,11.0,4.89,326,10.0,4.73,11.0
6238,5.0,5.0,5.0,35.0,11.0,19.40988,-99.16993,60,30,1.0,3.0,2.0,4.0,2.0,0.0,90,1.0,5.0,180,4.91,5.0,10.0,5.0,365,0.0,5.0,7.0
6239,5.0,5.0,4.9,2.0,2.0,19.45909,-99.18172,0,0,1.0,1.0,3.0,0.0,1.0,0.0,0,1.0,5.0,30,5.0,5.0,1.0,5.0,178,0.0,5.0,1.0
6240,4.7,4.7,4.86,22.0,27.0,19.40364,-99.16125,57,27,1.0,9.0,2.0,0.7,1.0,0.0,87,1.0,4.64,30,4.74,4.61,21.0,4.76,87,4.0,4.7,16.0
6241,4.76,4.76,4.76,8.0,34.0,19.4,-99.18823,36,6,1.0,0.0,2.0,0.7,1.0,0.0,66,1.0,4.74,1125,4.85,4.79,8.0,4.76,341,16.0,4.85,8.0
6242,4.88,4.88,5.0,7.3,8.0,19.440208,-99.205971,0,0,3.0,2.5,7.0,0.0,1.6,0.0,0,3.0,4.88,360,4.63,4.88,18.0,5.0,82,0.0,4.88,18.0
6243,4.87,4.87,4.96,9.0,27.0,19.41328,-99.17463,36,17,1.4,5.0,2.9,0.0,3.0,1.0,58,1.6,4.91,1125,4.86,4.96,5.0,4.96,326,29.0,4.79,5.0
6244,4.5,4.9,5.0,1.0,2.0,19.35109,-99.2,0,0,0.0,0.0,2.0,1.0,1.0,0.0,0,1.9678361335646877,5.0,1125,4.5,4.9,1.0,4.9,0,0.0,5.0,1.0
6245,4.93,4.93,4.93,11.0,54.0,19.43526,-99.13431,43,20,1.0,11.0,3.0,0.0,2.0,1.0,69,3.0,4.93,40,4.94,4.98,11.0,4.98,338,20.0,4.96,11.0
6246,4.83,4.83,4.89,3.0,46.0,19.39618,-99.15836,21,0,1.0,1.0,3.0,0.0,2.0,1.0,51,3.0,4.7,1125,4.83,4.74,1.0,4.83,304,13.0,4.7,1.0
6247,4.0,4.9,5.0,1.0,1.0,19.43182,-99.2,0,0,1.5696453569762017,0.0,2.0,1.0,1.0,0.0,0,1.9678361335646877,5.0,1125,4.8,4.9,1.0,5.0,0,0.0,5.0,1.0
6248,4.95,4.95,4.95,1.0,21.0,19.33379,-99.20979,52,22,2.0,0.0,4.0,1.0,1.0,1.0,82,3.0,5.0,1125,4.86,5.0,1.0,4.95,357,15.0,4.9,1.0
6249,4.77,4.77,5.0,1.0,35.0,19.4086,-99.17032,19,6,2.0,1.0,6.0,0.0,2.0,1.0,49,3.0,4.8,30,4.86,4.77,1.0,4.91,323,3.0,4.83,1.0
6250,4.7,4.7,5.0,4.0,40.0,19.41758,-99.17002,50,23,1.0,3.0,2.0,0.0,2.0,0.0,80,1.0,4.58,1125,4.6,4.7,4.0,4.73,355,11.0,4.55,3.0
6251,4.86,4.86,4.86,7.0,7.0,19.45109,-99.2,60,30,1.0,1.0,2.0,4.0,1.0,0.0,90,1.0,4.86,1125,4.71,4.86,7.0,5.0,365,0.0,4.86,5.0
6252,4.84,4.84,4.81,9.0,105.0,19.44055,-99.2,58,28,3.0,9.0,2.9,0.0,1.0,2.0,88,1.6,4.77,1125,4.82,4.89,9.0,4.88,356,8.0,4.77,9.0
6253,4.94,4.94,4.92,12.0,86.0,19.4,-99.16452,55,25,2.0,6.0,6.0,0.0,2.0,4.0,85,3.0,4.95,120,4.88,4.98,8.0,4.95,175,20.0,4.84,6.0
6254,4.7,4.7,4.98,7.0,27.0,19.34818,-99.16501,25,16,2.0,2.0,6.0,2.0,1.0,3.0,47,3.0,4.57,1125,4.49,4.87,7.0,4.74,124,22.0,4.56,4.0
6255,4.793877426390403,4.793877426390403,4.845981243184297,3.0,0.0,19.41157,-99.15863,53,30,1.4,1.0,2.9,0.0,1.0,0.0,83,1.6,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,358,0.0,4.725268047982552,1.0
6256,4.91,4.91,4.93,11.0,46.0,19.43447,-99.13376,52,22,1.0,11.0,4.0,0.0,2.0,1.0,80,1.6,4.91,40,4.96,4.93,11.0,4.93,342,19.0,4.87,11.0
6257,4.91,4.91,4.91,11.0,65.0,19.43497,-99.13515,46,19,2.0,11.0,6.0,0.0,2.0,1.0,76,1.6,4.86,40,4.94,4.85,11.0,4.89,342,11.0,4.82,11.0
6258,4.9,4.9,4.75,2.0,20.0,19.42318,-99.15055,0,0,1.5696453569762017,0.0,2.0,2.0,2.0,0.0,0,1.9678361335646877,4.9,20,4.85,5.0,2.0,4.95,0,0.0,4.85,2.0
6259,5.0,5.0,5.0,2.0,6.0,19.44761,-99.16452,0,0,1.0,1.0,2.0,1.0,2.0,0.0,29,2.0,5.0,5,4.67,5.0,2.0,5.0,29,0.0,5.0,2.0
6260,4.86,4.86,4.99,1.0,96.0,19.37508,-99.17508,23,9,1.0,1.0,2.0,0.0,3.0,1.0,42,2.0,4.86,1125,4.83,4.94,1.0,4.92,312,28.0,4.79,1.0
6261,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.34165,-99.2,0,0,1.5696453569762017,0.0,2.0,0.0,1.0,0.0,0,1.9678361335646877,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6262,4.793877426390403,4.793877426390403,4.845981243184297,2.0,0.0,19.38727,-99.17821,0,0,1.5696453569762017,0.0,1.0,1.0,1.6,0.0,0,1.9678361335646877,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6263,4.793877426390403,4.793877426390403,4.845981243184297,36.0,0.0,19.4,-99.2,57,27,1.4,13.0,2.9,0.0,1.6,0.0,87,1.6,4.757116810608044,60,4.761881788440568,4.829862595419848,16.0,4.843370556161396,117,0.0,4.725268047982552,13.0
6264,5.0,5.0,5.0,2.0,20.0,19.4,-99.20217,59,29,1.0,0.0,2.0,2.0,1.0,1.0,89,1.0,4.9,7,4.95,5.0,2.0,4.95,89,2.0,4.8,2.0
6265,4.57,4.57,4.66,36.0,27.0,19.43634,-99.128,43,23,1.0,2.5,2.0,0.0,1.0,2.0,73,1.0,4.64,190,4.85,4.77,33.0,4.73,293,30.0,4.57,4.9
6266,4.97,4.97,4.97,6.0,132.0,19.40871,-99.16568,31,16,2.0,5.0,6.0,0.0,2.0,1.0,49,3.0,4.92,365,4.92,4.95,5.0,4.94,307,29.0,4.92,5.0
6267,4.93,4.93,5.0,1.0,28.0,19.40752,-99.16935,6,6,2.0,1.0,3.0,0.0,2.0,1.0,30,2.0,4.89,1125,4.82,4.96,1.0,5.0,304,5.0,4.79,1.0
6268,4.88,4.88,5.0,1.0,8.0,19.43033,-99.17298,0,0,1.0,1.0,3.0,0.0,1.6,0.0,0,2.0,4.88,1125,4.75,5.0,1.0,5.0,77,0.0,4.75,1.0
6269,4.86,4.86,4.96,2.0,83.0,19.37179,-99.17364,48,21,1.0,1.0,2.0,0.0,2.0,0.0,78,2.0,4.78,1125,4.86,4.87,1.0,4.92,353,18.0,4.76,1.0
6270,4.51,4.9,4.9,7.3,27.0,19.4285,-99.16503,57,27,1.0,2.5,2.0,1.0,1.0,4.0,87,1.0,4.55,1125,4.67,4.74,6.2,4.85,326,10.9,4.46,4.9
6271,4.94,4.94,4.92,11.0,84.0,19.43712,-99.16347,29,4,1.0,6.0,2.0,0.0,2.0,1.0,59,1.0,4.89,60,4.87,4.82,6.0,4.95,334,15.0,4.9,6.0
6272,4.89,4.89,4.86,3.0,37.0,19.43728,-99.16535,13,0,2.0,1.0,4.0,2.0,2.0,0.0,43,2.0,4.95,90,4.97,4.97,3.0,4.84,130,19.0,4.95,3.0
6273,4.83,4.83,4.83,5.0,18.0,19.42325,-99.16543,46,16,1.0,0.0,1.0,3.0,1.0,0.0,76,1.0,4.72,1125,4.89,4.94,3.0,5.0,165,1.0,4.61,3.0
6274,4.92,4.92,5.0,2.0,62.0,19.44174,-99.2009,32,6,2.0,1.0,4.0,0.0,2.0,0.0,62,2.0,4.92,1125,4.98,4.95,2.0,4.94,337,9.0,4.87,1.0
6275,4.9,4.9,4.81,7.3,27.0,19.39927,-99.17684,14,14,1.0,2.5,3.0,0.0,1.0,0.0,21,2.0,4.77,1125,4.88,4.88,6.2,4.9,296,37.0,4.73,4.9
6276,4.76,4.76,4.59,1.0,109.0,19.43868,-99.2,51,24,2.0,1.0,4.0,0.0,2.0,1.0,81,2.0,4.72,1125,4.82,4.8,1.0,4.89,171,21.0,4.7,1.0
6277,3.75,4.9,4.9,5.0,4.0,19.4237,-99.16448,59,29,1.0,0.0,1.0,3.0,1.0,0.0,89,1.0,4.8,1125,4.8,4.9,3.0,4.9,178,0.0,4.8,3.0
6278,4.73,4.73,4.66,36.0,27.0,19.43574,-99.1278,55,25,1.0,2.5,3.0,0.0,1.0,0.0,85,2.0,4.67,190,4.81,4.81,33.0,4.92,305,31.0,4.6,4.9
6279,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.39409,-99.16498,0,0,1.5696453569762017,0.0,2.0,1.0,1.0,0.0,0,1.9678361335646877,4.757116810608044,1125,4.761881788440568,4.829862595419848,1.0,4.843370556161396,0,0.0,4.725268047982552,1.0
6280,5.0,5.0,4.96,2.0,25.0,19.3418,-99.2,14,14,1.0,0.0,1.0,2.0,2.0,2.0,14,1.0,5.0,15,5.0,5.0,2.0,5.0,281,3.0,5.0,2.0
6281,4.97,4.97,4.95,1.0,60.0,19.42122,-99.16467,0,0,1.0,1.0,4.0,0.0,1.6,0.0,0,1.9678361335646877,5.0,90,5.0,5.0,1.0,4.97,0,1.0,4.97,1.0
